site_code year month day hour minute second value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 1997 9 1 0 0 0 360.31 0.79 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1997 10 1 0 0 0 360.84 0.45 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1997 11 1 0 0 0 362.49 0.64 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1997 12 1 0 0 0 364.38 0.53 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 1 1 0 0 0 365.26 0.41 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 2 1 0 0 0 365.98 0.69 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 3 1 0 0 0 367.24 0.92 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 4 1 0 0 0 368.66 0.63 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 5 1 0 0 0 369.42 0.77 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 6 1 0 0 0 368.97 0.42 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 7 1 0 0 0 367.84 0.73 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 8 1 0 0 0 365.98 0.75 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 9 1 0 0 0 364.03 0.6 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 10 1 0 0 0 364.4 0.37 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 11 1 0 0 0 365.49 0.46 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1998 12 1 0 0 0 367.19 0.44 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 1 1 0 0 0 368.15 0.61 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 2 1 0 0 0 369.05 0.52 22 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 3 1 0 0 0 369.7 1.18 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 4 1 0 0 0 371.0 0.74 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 5 1 0 0 0 370.96 0.61 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 6 1 0 0 0 370.33 0.52 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 7 1 0 0 0 369.39 0.93 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 8 1 0 0 0 366.9 0.66 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 9 1 0 0 0 364.8 0.66 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 10 1 0 0 0 365.37 0.4 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 11 1 0 0 0 366.71 0.5 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1999 12 1 0 0 0 368.11 0.46 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 1 1 0 0 0 369.27 0.66 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 2 1 0 0 0 369.6 0.49 19 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 3 1 0 0 0 370.59 0.56 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 4 1 0 0 0 371.8 0.65 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 5 1 0 0 0 371.59 0.54 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 6 1 0 0 0 371.7 0.32 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 7 1 0 0 0 369.91 0.57 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 8 1 0 0 0 368.23 0.68 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 9 1 0 0 0 367.01 0.45 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 10 1 0 0 0 367.03 0.48 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 11 1 0 0 0 368.37 0.35 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2000 12 1 0 0 0 369.69 0.35 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 1 1 0 0 0 370.59 0.67 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 2 1 0 0 0 371.52 0.56 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 3 1 0 0 0 372.42 0.45 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 4 1 0 0 0 373.35 0.7 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 5 1 0 0 0 373.85 0.4 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 6 1 0 0 0 373.17 0.35 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 7 1 0 0 0 371.54 0.85 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 8 1 0 0 0 369.49 0.61 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 9 1 0 0 0 368.19 0.57 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 10 1 0 0 0 368.45 0.47 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 11 1 0 0 0 369.79 0.63 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2001 12 1 0 0 0 371.23 0.53 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 1 1 0 0 0 372.5 0.53 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 2 1 0 0 0 373.2 0.74 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 3 1 0 0 0 374.07 0.66 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 4 1 0 0 0 375.02 0.73 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 5 1 0 0 0 375.76 0.57 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 6 1 0 0 0 375.54 0.52 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 7 1 0 0 0 374.09 0.81 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 8 1 0 0 0 371.85 1.04 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 9 1 0 0 0 370.73 0.74 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 10 1 0 0 0 370.55 0.7 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 11 1 0 0 0 372.24 0.6 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2002 12 1 0 0 0 373.79 0.73 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 1 1 0 0 0 374.88 0.57 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 2 1 0 0 0 375.63 0.71 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 3 1 0 0 0 376.44 0.69 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 4 1 0 0 0 377.73 0.76 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 5 1 0 0 0 378.59 0.81 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 6 1 0 0 0 378.24 0.4 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 7 1 0 0 0 376.68 0.85 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 8 1 0 0 0 374.55 0.88 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 9 1 0 0 0 373.14 0.36 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 10 1 0 0 0 373.14 0.38 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 11 1 0 0 0 374.76 0.63 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2003 12 1 0 0 0 375.93 0.51 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 1 1 0 0 0 376.99 0.72 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 2 1 0 0 0 377.88 0.73 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 3 1 0 0 0 378.9 0.89 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 4 1 0 0 0 380.36 0.65 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 5 1 0 0 0 380.62 0.59 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 6 1 0 0 0 379.77 0.49 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 7 1 0 0 0 377.42 1.04 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 8 1 0 0 0 376.24 0.54 16 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 9 1 0 0 0 374.31 0.48 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 10 1 0 0 0 374.48 0.44 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 11 1 0 0 0 376.17 0.84 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2004 12 1 0 0 0 377.5 0.36 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 1 1 0 0 0 378.46 0.41 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 2 1 0 0 0 379.75 0.71 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 3 1 0 0 0 380.82 1.12 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 4 1 0 0 0 382.29 0.49 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 5 1 0 0 0 382.45 0.7 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 6 1 0 0 0 382.23 0.5 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 7 1 0 0 0 380.71 0.54 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 8 1 0 0 0 378.78 0.79 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 9 1 0 0 0 376.68 0.72 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 10 1 0 0 0 376.82 0.36 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 11 1 0 0 0 378.38 0.56 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2005 12 1 0 0 0 380.09 0.53 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 1 1 0 0 0 381.42 0.31 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 2 1 0 0 0 382.21 0.49 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 3 1 0 0 0 382.68 0.43 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 4 1 0 0 0 384.68 0.43 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 5 1 0 0 0 385.03 0.46 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 6 1 0 0 0 384.05 0.54 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 7 1 0 0 0 382.45 0.61 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 8 1 0 0 0 380.38 0.74 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 9 1 0 0 0 378.82 0.38 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 10 1 0 0 0 379.12 0.5 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 11 1 0 0 0 380.13 0.65 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2006 12 1 0 0 0 381.78 0.47 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 1 1 0 0 0 382.9 1.02 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 2 1 0 0 0 383.87 0.86 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 3 1 0 0 0 384.54 1.0 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 4 1 0 0 0 386.5 0.87 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 5 1 0 0 0 386.56 0.66 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 6 1 0 0 0 386.14 0.78 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 7 1 0 0 0 384.57 0.85 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 8 1 0 0 0 382.05 0.69 22 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 9 1 0 0 0 380.92 0.52 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 10 1 0 0 0 381.13 0.34 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 11 1 0 0 0 382.45 0.53 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2007 12 1 0 0 0 383.98 0.45 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 1 1 0 0 0 385.52 0.93 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 2 1 0 0 0 385.8 0.69 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 3 1 0 0 0 386.05 0.73 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 4 1 0 0 0 387.17 1.21 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 5 1 0 0 0 388.54 0.71 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 6 1 0 0 0 387.88 0.63 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 7 1 0 0 0 385.64 1.07 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 8 1 0 0 0 384.11 0.97 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 9 1 0 0 0 383.19 0.37 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 10 1 0 0 0 382.93 0.35 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 11 1 0 0 0 384.2 0.38 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2008 12 1 0 0 0 385.53 0.44 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 1 1 0 0 0 386.93 0.54 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 2 1 0 0 0 387.49 0.68 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 3 1 0 0 0 388.82 0.61 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 4 1 0 0 0 389.54 0.94 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 5 1 0 0 0 390.14 0.55 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 6 1 0 0 0 389.5 0.83 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 7 1 0 0 0 388.03 0.51 22 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 8 1 0 0 0 386.13 0.85 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 9 1 0 0 0 384.73 0.62 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 10 1 0 0 0 384.44 0.53 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 11 1 0 0 0 386.02 0.58 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2009 12 1 0 0 0 387.38 0.62 20 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 1 1 0 0 0 388.71 0.89 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 2 1 0 0 0 390.19 1.21 20 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 3 1 0 0 0 391.18 1.01 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 4 1 0 0 0 392.46 1.0 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 5 1 0 0 0 393.0 0.66 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 6 1 0 0 0 392.17 0.83 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 7 1 0 0 0 390.21 0.58 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 8 1 0 0 0 388.36 0.67 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 9 1 0 0 0 386.84 0.55 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 10 1 0 0 0 387.24 0.47 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 11 1 0 0 0 388.65 0.74 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2010 12 1 0 0 0 389.79 0.44 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 1 1 0 0 0 391.33 0.9 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 2 1 0 0 0 391.86 0.5 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 3 1 0 0 0 392.58 1.21 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 4 1 0 0 0 393.23 0.72 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 5 1 0 0 0 394.19 1.04 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 6 1 0 0 0 393.7 0.45 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 7 1 0 0 0 392.52 1.0 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 8 1 0 0 0 390.19 0.78 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 9 1 0 0 0 389.04 0.38 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 10 1 0 0 0 389.0 0.29 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 11 1 0 0 0 390.29 0.58 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2011 12 1 0 0 0 391.84 0.56 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 1 1 0 0 0 393.12 0.77 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 2 1 0 0 0 393.87 1.23 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 3 1 0 0 0 394.39 0.79 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 4 1 0 0 0 396.19 0.72 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 5 1 0 0 0 396.74 0.6 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 6 1 0 0 0 395.73 0.66 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 7 1 0 0 0 394.38 0.52 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 8 1 0 0 0 392.36 0.88 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 9 1 0 0 0 391.11 0.53 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 10 1 0 0 0 391.05 0.29 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 11 1 0 0 0 393.0 0.79 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2012 12 1 0 0 0 394.34 0.55 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 1 1 0 0 0 395.57 0.69 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 2 1 0 0 0 396.8 0.64 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 3 1 0 0 0 397.44 0.76 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 4 1 0 0 0 398.38 0.87 22 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 5 1 0 0 0 399.78 0.37 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 6 1 0 0 0 398.65 0.48 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 7 1 0 0 0 397.26 0.76 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 8 1 0 0 0 395.2 0.87 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 9 1 0 0 0 393.47 0.51 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 10 1 0 0 0 393.7 0.39 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 11 1 0 0 0 395.16 0.76 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2013 12 1 0 0 0 396.83 0.73 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 1 1 0 0 0 397.85 0.5 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 2 1 0 0 0 398.0 0.38 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 3 1 0 0 0 399.75 1.19 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 4 1 0 0 0 401.36 0.62 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 5 1 0 0 0 401.77 0.5 22 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 6 1 0 0 0 401.26 0.54 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 7 1 0 0 0 399.2 1.0 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 8 1 0 0 0 397.01 0.55 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 9 1 0 0 0 395.34 0.63 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 10 1 0 0 0 396.0 0.93 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 11 1 0 0 0 397.25 0.53 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 12 1 0 0 0 398.93 0.6 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 1 1 0 0 0 399.98 0.53 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 2 1 0 0 0 400.28 0.6 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 3 1 0 0 0 401.57 1.03 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 4 1 0 0 0 403.31 0.91 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 5 1 0 0 0 403.95 0.33 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 6 1 0 0 0 402.8 0.59 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 7 1 0 0 0 401.27 0.86 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 8 1 0 0 0 398.89 0.6 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 9 1 0 0 0 397.63 0.54 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 10 1 0 0 0 398.3 0.56 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 11 1 0 0 0 400.18 0.96 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 12 1 0 0 0 401.86 0.91 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 1 1 0 0 0 402.58 0.65 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 2 1 0 0 0 404.15 1.05 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 3 1 0 0 0 404.87 1.07 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 4 1 0 0 0 407.47 1.23 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 5 1 0 0 0 407.73 0.48 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 6 1 0 0 0 406.84 0.74 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 7 1 0 0 0 404.34 1.16 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 8 1 0 0 0 402.29 1.0 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 9 1 0 0 0 401.05 0.48 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 10 1 0 0 0 401.59 0.59 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 11 1 0 0 0 403.56 0.94 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 12 1 0 0 0 404.47 0.5 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 1 1 0 0 0 406.13 0.69 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 1 0 0 0 406.45 0.82 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 1 0 0 0 407.26 1.04 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 1 0 0 0 409.06 1.17 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 1 0 0 0 409.68 0.64 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 1 0 0 0 408.89 0.95 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 1 0 0 0 407.1 0.72 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 1 0 0 0 405.09 0.75 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 1 0 0 0 403.39 0.56 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 1 0 0 0 403.62 0.5 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 11 1 0 0 0 405.05 0.91 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 12 1 0 0 0 406.81 0.61 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 1 1 0 0 0 407.96 0.62 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 2 1 0 0 0 408.32 0.61 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 3 1 0 0 0 409.39 0.66 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 4 1 0 0 0 410.23 1.18 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 5 1 0 0 0 411.23 0.98 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 6 1 0 0 0 410.8 0.61 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 7 1 0 0 0 408.66 0.73 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 8 1 0 0 0 407.02 0.41 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 9 1 0 0 0 405.52 0.41 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 10 1 0 0 0 406.0 0.52 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 11 1 0 0 0 408.08 0.87 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 12 1 0 0 0 409.09 0.5 30 19.536 -155.576 3437.0 3397.0 40.0 ...
