site_code year month day hour minute second value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 2014 1 1 0 0 0 1841.86 9.48 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 2 1 0 0 0 1833.04 9.45 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 3 1 0 0 0 1846.7 14.44 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 4 1 0 0 0 1852.5 9.83 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 5 1 0 0 0 1839.1 7.84 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 6 1 0 0 0 1829.84 10.26 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 7 1 0 0 0 1822.23 8.62 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 8 1 0 0 0 1826.96 10.99 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 9 1 0 0 0 1840.38 13.33 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 10 1 0 0 0 1850.23 18.88 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 11 1 0 0 0 1859.66 10.68 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2014 12 1 0 0 0 1860.86 8.45 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 1 1 0 0 0 1852.4 9.65 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 2 1 0 0 0 1848.62 14.56 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 3 1 0 0 0 1853.97 14.43 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 4 1 0 0 0 1859.44 13.09 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 5 1 0 0 0 1854.59 9.74 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 6 1 0 0 0 1843.19 14.72 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 7 1 0 0 0 1835.4 11.35 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 8 1 0 0 0 1831.04 12.34 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 9 1 0 0 0 1845.68 9.32 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 10 1 0 0 0 1864.34 18.05 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 11 1 0 0 0 1870.35 15.44 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2015 12 1 0 0 0 1870.1 11.68 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 1 1 0 0 0 1863.39 9.52 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 2 1 0 0 0 1860.33 17.06 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 3 1 0 0 0 1865.79 13.32 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 4 1 0 0 0 1871.66 15.64 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 5 1 0 0 0 1868.66 11.55 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 6 1 0 0 0 1858.11 11.0 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 7 1 0 0 0 1842.27 7.85 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 8 1 0 0 0 1839.06 8.25 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 9 1 0 0 0 1855.64 17.98 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 10 1 0 0 0 1876.02 11.09 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 11 1 0 0 0 1879.87 11.05 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2016 12 1 0 0 0 1867.61 16.64 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 1 1 0 0 0 1871.7 13.75 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 1 0 0 0 1867.86 16.65 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 1 0 0 0 1864.07 14.96 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 1 0 0 0 1868.4 13.68 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 1 0 0 0 1871.53 12.12 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 1 0 0 0 1864.16 12.99 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 1 0 0 0 1848.5 10.68 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 1 0 0 0 1846.36 6.95 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 1 0 0 0 1863.4 10.78 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 1 0 0 0 1877.75 18.91 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 11 1 0 0 0 1887.65 25.24 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 12 1 0 0 0 1886.84 11.07 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 1 1 0 0 0 1879.22 9.49 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 2 1 0 0 0 1875.91 11.77 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 3 1 0 0 0 1872.22 15.09 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 4 1 0 0 0 1867.73 14.72 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 5 1 0 0 0 1866.6 16.67 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 6 1 0 0 0 1864.23 10.75 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 7 1 0 0 0 1858.98 6.98 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 8 1 0 0 0 1854.48 8.94 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 9 1 0 0 0 1863.85 10.86 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 10 1 0 0 0 1887.66 15.47 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 11 1 0 0 0 1900.49 15.15 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2018 12 1 0 0 0 1892.7 10.8 31 19.536 -155.576 3437.0 3397.0 40.0 ...
